D_median,D_mean,D_sd,frac_D_pos,frac_D_neg15,pi_bp_mean,thetaW_bp_mean,R,singleton_pct,doubleton_pct,r2_1kb_mean,T_generations,post_decline_fraction
0.7875754227916874,0.7882827097358954,0.5894415956737624,0.916,0.0,0.0022216503232323,0.0017847452631216,1.244799674854694,0.0947047173793058,0.0648788459249158,0.1899906412714744,1316,0.1851797561634066
0.7751472745111465,0.739109744174177,0.5896512295166467,0.89,0.001,0.0021798414343434,0.0017687139809296,1.2324442831608664,0.1268277767464209,0.0704465289987223,0.1901812689078297,5768,0.3915015543952811
0.4543937933026204,0.451181275286491,0.5641517074558465,0.802,0.0,0.0022746295555555,0.0019891923980647,1.1434939917166986,0.1459004932613508,0.0825241775740863,0.1586976180806684,9383,0.5809925237095492
0.3046141604545613,0.2785848923619378,0.5277310538074477,0.716,0.001,0.0023894415959595,0.0021893709626891,1.091382701552169,0.1526395652480768,0.0855476745006704,0.1371689378198879,3063,0.624196922709499
1.3164848090775734,1.2769092397693935,0.7351321907229017,0.953,0.003,0.0020087702424242,0.0014346645526027,1.4001671950282402,0.0846280190635181,0.0446430975524381,0.2768348631767685,3794,0.1857092172515318
0.7066486900676481,0.7027792162779923,0.5903409897206551,0.89,0.0,0.0022727971717171,0.0018621976023868,1.2204919439290765,0.1027765965170672,0.0682688019250516,0.1804271701865139,1870,0.2656075656465709
1.2001476521973486,1.1535566926085856,0.6614544728006735,0.948,0.0,0.0021393725050505,0.0015747547812037,1.358543266917472,0.0743152911162625,0.0502753553862947,0.2400585887771276,1670,0.137033684538571
1.1843047136175795,1.1142669492383674,0.8870196514412267,0.888,0.005,0.0017546148484848,0.0012925462702304,1.3574870694354606,0.1012104004781829,0.0599820681410639,0.2957062836743805,9081,0.243503633620292
0.8353753468316605,0.8004045696753477,0.6273087456844939,0.902,0.0,0.0022016344646464,0.0017602927290793,1.2507206490581375,0.108419193082941,0.0650010423867364,0.195720658193252,3741,0.3203780733311632
0.3220496136652515,0.3067817320296818,0.5396778007802774,0.705,0.0,0.0023341522020202,0.0021217112259196,1.1001271867280005,0.161139382242897,0.0846525685258855,0.1443455125992081,6858,0.6459932645046084
0.062285418153115,0.0543769351142911,0.5036633227810656,0.547,0.002,0.002456659090909,0.0024022779790781,1.022637310213284,0.1808643216080402,0.0957668341708542,0.1165814788465356,742,0.8105668887870976
0.1225090879914203,0.1253637058379503,0.5279638991678637,0.581,0.002,0.0024211755959595,0.0023161726103888,1.0453346978976226,0.1809501571920578,0.0900039193775694,0.1241689103722986,8480,0.8635251093763341
1.1619462672488925,1.1245889423980573,0.6724420811597278,0.948,0.0,0.0020850135151515,0.0015435613827216,1.3507810823014432,0.0831998598528454,0.0550953501176235,0.2460441699866836,2755,0.1809139583848342
0.0072147155846123,0.0011017484857076,0.4838528687565067,0.51,0.002,0.0024326408080808,0.0024169958550183,1.006472891970421,0.1872507731526247,0.0961346364384634,0.114278030970579,890,0.8851151162700719
1.0036049222990606,0.9597576250804492,0.6504711222572989,0.926,0.0,0.0021519605252525,0.0016543703778249,1.3007731243844785,0.090259535567931,0.0584567966095758,0.221322006838718,2616,0.2124972486040204
0.3435837044344034,0.3435379719344824,0.5360945450046797,0.729,0.001,0.0023118968686868,0.0020803196141876,1.1113181132936731,0.1529905483445676,0.0864204408296659,0.1460303938208699,7066,0.6274145347002327
0.5825762137306885,0.5709198664178794,0.572607770023775,0.858,0.001,0.0023290436565656,0.0019749380772722,1.179299585829262,0.1264254278728606,0.071520782396088,0.1672392507943583,2755,0.388659052516928
0.6701717566201829,0.6578184253148559,0.5457576912616514,0.88,0.0,0.0022387859797979,0.0018577938284834,1.2050777354694444,0.106118417632687,0.0734418048552269,0.1724278471982406,1713,0.2655402914136603
-0.0117158605994467,-0.0082774148142162,0.4780258144336485,0.493,0.0,0.0024091017979797,0.0024005203324763,1.0035748355834857,0.1886163947088925,0.0984358404943516,0.113213670387647,560,0.8385969272983439
0.2904168860619229,0.2863140069146201,0.5102112082445389,0.698,0.001,0.0024038805252525,0.0021991249355891,1.0931077567944132,0.1519362006727737,0.0841142837067549,0.1347376091986285,2030,0.5428716792923617
0.0928156486038083,0.1047684096833285,0.5124819697149448,0.579,0.0,0.0024051645454545,0.0023169645170995,1.0380670604595177,0.1732439687223861,0.0923489888127511,0.1236163104906496,1313,0.726192427869435
0.1957622037922029,0.1877990245840998,0.4972341633540197,0.641,0.0,0.0023805756969696,0.0022402268253538,1.0626494022960022,0.1563133163771177,0.0932620597491055,0.129289804199105,539,0.3849667453086835
0.5123917096467482,0.5153987447170232,0.5417448857548947,0.834,0.0,0.0023457577373737,0.002019709778623,1.1614330742969146,0.1070690842322699,0.0776719455282686,0.1566242183441969,548,0.1606028919845084
0.336993625908113,0.3153355821734494,0.5643297251801062,0.716,0.002,0.0022702073939393,0.0020570259680146,1.1036357485221646,0.1555305164319249,0.084206572769953,0.1472515665622581,9063,0.641984657034663
0.3005005560810696,0.2925634781472421,0.5324282764265222,0.709,0.001,0.002382443010101,0.0021745565127599,1.0955994917222218,0.1468579295643291,0.0833592396855709,0.1373100328784556,1803,0.5213660971194323
0.9019028346852108,0.8794076328318188,0.6516187197826522,0.906,0.0,0.0021560498383838,0.0016873407377066,1.2777797573442105,0.1148351648351648,0.0659111721611721,0.2106816924293117,6832,0.3597896002964235
0.204320711566264,0.2103573839317156,0.5164984695199742,0.661,0.001,0.0023942544040404,0.002241829953573,1.067991084794124,0.1614656925250715,0.0875952028121446,0.1309096718830215,2931,0.6653159360055892
0.2696612255712396,0.2598939164930384,0.512236477251826,0.699,0.0,0.002396700060606,0.0022103661479214,1.0843000209987277,0.145658385690193,0.0888508288258373,0.1353668798249351,1450,0.517188637846391
0.1082546894891025,0.0946209348203155,0.5039508590116824,0.596,0.0,0.0024614199191919,0.0023797955544136,1.034298897914519,0.1818668787689411,0.0917288229135385,0.1196380138775728,4950,0.8682613825914951
0.0307814107169737,0.006432342095229,0.4879908792192525,0.524,0.001,0.0024294901212121,0.0024068942157575,1.0093879927529166,0.1896095141797872,0.0973967611985812,0.1137946228070524,786,0.8900774530766856
0.034191184314776,0.0342894241992924,0.5012021984783108,0.527,0.001,0.0024167894343434,0.0023775936674619,1.016485477488377,0.1819134503684086,0.0969641827176941,0.116665355467911,508,0.7276797532379785
1.4859392494759374,1.4103127399990416,0.9268667485629808,0.927,0.007,0.0017746468686868,0.0012247320150783,1.449008311073971,0.0767556655995205,0.0501348389029948,0.3453966457126032,5669,0.1730876463883233
0.1020000124852418,0.0904249099736912,0.5049966275589032,0.577,0.0,0.0024190679191919,0.0023399104969117,1.0338292521806336,0.1754989846961517,0.0923761411850164,0.1195069735369322,1754,0.783730650195541
0.0590663646810583,0.0325773323338859,0.4991436649530187,0.543,0.002,0.0023719296969696,0.0023351976862432,1.0157297221313684,0.178855602057865,0.0947957850159633,0.1177871483327707,522,0.6156157530796617
0.4946289522046955,0.4701932190633288,0.5703862955580062,0.8,0.0,0.0023036514747474,0.0020031183672942,1.150032625310719,0.1430734073224117,0.0791156023103105,0.1559089283882594,5379,0.5117032245399876
1.071423156772326,1.0586920307535437,0.6757136585687931,0.939,0.0,0.0020983473535353,0.0015777872044618,1.3299305176271343,0.0980927431201645,0.0586989521104691,0.2369374551347823,4399,0.2537811344274296
0.2824657803924502,0.2769923607689237,0.5336251657797382,0.695,0.0,0.0023777004848484,0.0021808724516476,1.0902519691383885,0.1432974351707524,0.0869261017429502,0.1352858980965006,906,0.3768142554953164
0.2870736556154403,0.3125131847987892,0.5193338064962436,0.736,0.0,0.0024022375353535,0.0021809497108389,1.1014639738893877,0.1339668426086648,0.0871267136632541,0.1377160764613334,856,0.3614552952012305
0.4793224739372271,0.477448778889981,0.5631879330898258,0.798,0.0,0.0022697386262626,0.001971712506036,1.1511509002018316,0.1516706993328958,0.0779267850670532,0.1616102566562358,8561,0.5659994458500088
0.5573265466091564,0.5293579151226605,0.5618041941323,0.828,0.0,0.0023293394343434,0.0019968410580021,1.166512189344685,0.1134508241120482,0.0794513657819391,0.1611469468279436,1385,0.2943721578279067
0.7421611611863435,0.6925450224066557,0.6140716536380021,0.867,0.0,0.0021739924848484,0.0017814038030985,1.2203816344543033,0.1279193321045213,0.0755827821749973,0.1900510428570831,8662,0.4500303886824018
0.5826038530594255,0.5623640882276456,0.6064362251606256,0.823,0.001,0.002224470020202,0.0018872488951616,1.1786839700396372,0.1416027018728891,0.0752942380513765,0.171958345332531,9430,0.5139704021956438
0.0191754573782675,0.0137614950217401,0.4774322095425626,0.513,0.001,0.0023824756161616,0.0023567916302079,1.010897860304848,0.1791181773479757,0.0993607605310604,0.117630150033022,2382,0.8568864713444007
0.3674627791691478,0.3633806565652417,0.5536807622861448,0.738,0.0,0.0023406847272727,0.0020949409161387,1.1173034567423217,0.1488433843799268,0.0814563491697629,0.1454197578432838,4627,0.5725875774675403
0.0524452715741232,0.0397673992163001,0.4829671297112354,0.537,0.002,0.0023747141616161,0.0023341160575652,1.0173933527937986,0.1855502043923671,0.0955761878754778,0.1173691138320781,1795,0.8403690734764524
0.0200913725157189,0.0339069821369379,0.4911220784492002,0.516,0.001,0.0023988902222222,0.0023619679960241,1.015631975649193,0.1822746303807405,0.0963054428889179,0.1179248229494444,1716,0.8804836185516207
0.1920674733025564,0.2040085193221507,0.4965690067693057,0.658,0.0,0.0024355945454545,0.0022796676425057,1.0683989630950592,0.1529565268963881,0.0913180882340481,0.126535087364585,614,0.4369971757110467
0.0078786263054672,0.0078699871298799,0.4954297336496984,0.506,0.001,0.0024286427878787,0.002408787065944,1.0082430374255282,0.1875120277118481,0.0967910064789274,0.1153187491360911,2371,0.9058443760236649
0.0298774305534689,0.0195063718273437,0.5080399622449517,0.519,0.002,0.0023739304040404,0.0023458208250452,1.0119828329150553,0.1799476336330402,0.0964907947172545,0.1165337631931756,1061,0.7754352325358979
0.2159356383203766,0.2150008763825336,0.5162507089942364,0.667,0.001,0.0023682737575757,0.002212027220534,1.0706349974318825,0.1617725387469984,0.0903383540711635,0.1314295539524903,3794,0.6953773138530106
0.0227790614319028,0.0140544080444559,0.4930077791386053,0.516,0.001,0.0024147931313131,0.0023917900438609,1.009617519527359,0.1881904515795594,0.0966066929388203,0.1157106606796074,3297,0.924404637615422
0.3309210877716316,0.3171785701738498,0.527463867160803,0.738,0.001,0.0023312678585858,0.0021150862502667,1.1022093582669703,0.1396635800778039,0.0829634905849907,0.1429825633725681,1355,0.4084480037114334
1.144415216416856,1.1251625158557894,0.6532168332913194,0.96,0.0,0.0021935631919191,0.0016256106438684,1.3493779707908644,0.0659902095907989,0.0534789221044627,0.2323660632542785,918,0.0956336497450434
0.0359939302496765,0.0185859701715402,0.4757367193101843,0.522,0.0,0.0024523764646464,0.002423195905119,1.0120421792830383,0.1908208324698305,0.0915525514514817,0.1150928616896962,946,0.8739179574115173
1.5220433036533485,1.4395291036435056,0.992865364021157,0.917,0.006,0.001637312040404,0.0011175348871677,1.465110449082862,0.0796418880381617,0.0516082199830622,0.3729703218311687,6195,0.151165167343321
0.4332634291881535,0.4322515478220238,0.5380267210861392,0.773,0.0,0.0023412056767676,0.0020590926513815,1.137008417371019,0.1384055456020711,0.0769367865149568,0.1509535013629859,3051,0.4812768454006622
0.221557612331012,0.2150318931898693,0.5034534679777772,0.671,0.001,0.0023615723434343,0.0022040888386293,1.071450615803187,0.1615051615051615,0.0896734844103265,0.1309558840648379,2969,0.6433475059481569
-0.023243190330093,-0.022499778706871,0.4962011430086586,0.482,0.0,0.0024067113737373,0.0024071066785335,0.9998357759546996,0.1894643931795386,0.0978054162487462,0.1123772992816817,1253,0.9152157602628112
0.1720698127951579,0.1803275556869099,0.5180428148796122,0.645,0.001,0.0023717785656565,0.0022334280165205,1.0619453808730943,0.1577231413177899,0.0897062257314088,0.1285492097702949,2019,0.6152907693784162
1.1739779290845391,1.1155149414152044,0.6803436502352133,0.941,0.0,0.0021266648484848,0.0015788688331398,1.3469547335706509,0.086721961244862,0.0555270111567821,0.2410858799472882,3353,0.215500456858722
0.2261760573494313,0.2192652347452277,0.505161422114105,0.675,0.0,0.0024503024444444,0.0022833567688897,1.0731141439784189,0.1508230557106362,0.0911705493241299,0.128128081482195,602,0.4203651411481773
0.1661765983035689,0.1376950834225433,0.5200773485604965,0.612,0.0,0.0024238681414141,0.0023133140203112,1.0477903648757616,0.1751204401806811,0.0895056316743063,0.1268080285195822,4932,0.7836996094625945
1.441940381806364,1.3431925261188653,0.9186930083461682,0.921,0.003,0.0018300155959595,0.0012793156337225,1.4304644981431396,0.0747791952894995,0.0520419717671925,0.3325520769192798,4454,0.1518844572727007
0.1693524904247939,0.1638088401952445,0.5317410702395519,0.619,0.0,0.0023664216363636,0.0022408835284797,1.0560217013907252,0.1755315939630577,0.0920538877252863,0.1285803586546419,7714,0.7718329201975553
0.5556822045025728,0.5365391506611688,0.5642577605596454,0.836,0.0,0.0022471408686868,0.0019181139420807,1.171536695181512,0.1371994199863052,0.0741229306803077,0.1646628742262095,6932,0.5209737376776595
1.7055984449845605,1.4667847455970178,1.5300192468870475,0.808,0.045,0.0010730101818181,0.0006961246282931,1.541405286075263,0.0787436530617907,0.0504425515385255,0.5108403859321791,7767,0.0919870141584984
1.0270795744685786,1.0199680470035415,0.6339523600558353,0.944,0.0,0.0022261584444444,0.0016897164578387,1.317474558596557,0.0733513939851171,0.051358549661077,0.2183295988298821,547,0.0681940160205321
0.5453523100180528,0.5277358388244324,0.5666000187139264,0.824,0.0,0.0023670119393939,0.0020298693622773,1.1660907757819416,0.1142691304927017,0.0797952309361143,0.1575387406623413,1066,0.2737127958880845
0.1466585481282774,0.1494003456287527,0.5254206571001268,0.625,0.001,0.0023948938181818,0.0022767317932368,1.051899844020247,0.1666426299045599,0.0917327677624602,0.1244646242600521,877,0.5603502365468561
0.1052970944564021,0.0808245009970922,0.5003161196376994,0.585,0.002,0.0023898406464646,0.0023167327395256,1.0315564698904007,0.1725693228619545,0.095159488436463,0.1201921959303606,562,0.5813490810513666
0.1172987359286444,0.114097019207845,0.499494426102448,0.597,0.0,0.0024291583030303,0.0023331889472698,1.0411322691515343,0.1724697428765376,0.0946290501498369,0.1212141770703314,822,0.6600863377105785
0.2026563670236799,0.2082566990984349,0.507422667681457,0.667,0.002,0.0023781198585858,0.0022251612830528,1.068740444433379,0.1463044138709257,0.0902999001779436,0.1315543469657054,533,0.3295131773478754
0.5282870510339106,0.5236192510427746,0.5886966018872972,0.817,0.0,0.002233376040404,0.0019147724820575,1.1663923841249686,0.1394462097140263,0.0775104655268068,0.1648641579019276,8313,0.5345567418895202
0.3163578109058601,0.3029250765798103,0.5430020707767145,0.709,0.001,0.002343411070707,0.0021328365494649,1.0987297977873292,0.1557618292959022,0.0826805524111387,0.140960108719925,5687,0.6422234734505532
1.1088415662863331,1.0606089608678138,0.7084482427718587,0.929,0.001,0.0021538158383838,0.00161850279827,1.33074582304461,0.0904697121580982,0.0595971168074848,0.2321633255938377,3116,0.2221274120764076
1.804844229819062,1.7003002096031197,1.0141192656599491,0.941,0.005,0.0017457806464646,0.0011346477980377,1.5386101744380676,0.0584219933611371,0.0389650182994297,0.4089370374500131,2794,0.0857177766131
0.0488199639599529,0.0496232174312617,0.4999618336186148,0.547,0.001,0.0024072087474747,0.0023570813521753,1.0212667226157406,0.1809726717744909,0.0972589830786249,0.1177751579255861,5520,0.9140638253235585
1.604593298367777,1.5029285498921312,1.3892607400495718,0.836,0.023,0.0012488737373737,0.0008173636142201,1.5279292051253266,0.0697102887660097,0.0399829859634198,0.4983623149246561,6457,0.095638681369455
0.5207180754133509,0.4913309153456051,0.5738001723061197,0.808,0.001,0.0023440895555555,0.0020275902161343,1.1560963043235777,0.1221136259716506,0.0793133668648072,0.156445033746728,1379,0.336202878076054
0.1070250460569041,0.0968236685056,0.5073101864460698,0.572,0.0,0.0024301658585858,0.002346709305745,1.035563225763207,0.1714102289749625,0.0978123096676488,0.1215654651568318,701,0.613950637395309
0.9007477149644922,0.8667775576827776,0.6547625011270107,0.9,0.001,0.0021372054949494,0.0016755587110354,1.2755181187466715,0.1089913544668587,0.0643458213256484,0.2117809203004826,5451,0.3323493248020194
0.1921311066755867,0.19263123197354,0.5138875842473393,0.642,0.001,0.0023907191919191,0.0022461178386894,1.0643783468253492,0.1684065697824404,0.0891220225298821,0.1281951422636053,6630,0.7674142215615167
0.0066363358740521,0.0084584465104334,0.5016993087114509,0.505,0.001,0.0023965083030303,0.0023734216711324,1.0097271513859565,0.1804265915804721,0.0948722748024511,0.1143459250989646,736,0.7401732410643398
1.2828833127663126,1.211087763534294,0.8302084488999836,0.914,0.0,0.0018693195151515,0.0013499884789522,1.3846929394555256,0.0947720834406386,0.0585457979225684,0.2909932140503612,7035,0.2275543128485718
0.2725555231345811,0.2595806760795195,0.5158850478637473,0.691,0.001,0.0023782342626262,0.0021940065141664,1.0839686424221298,0.1538664694696809,0.0881047961124022,0.1339834112727279,2788,0.6248749694198926
1.4822300067920398,1.4456980750875998,0.7872348305955381,0.963,0.002,0.0019808113737373,0.0013627555603124,1.4535338775526514,0.0733612075685635,0.0447877542342853,0.3050420917389835,3103,0.1366211098652391
0.307863297946734,0.3026992005319576,0.526694231892903,0.732,0.0,0.0023876774141414,0.0021724705145951,1.09906090697224,0.1539159116975026,0.0851018430434666,0.1374907782604882,3624,0.6187592522115668
0.19729963040948,0.1737891329361933,0.5109846588732199,0.647,0.0,0.0023689572929292,0.0022366729025546,1.05914337774808,0.1711643250058289,0.0876762722256284,0.1290956880385324,5900,0.7731614292172955
0.0809257276273978,0.0922287751419878,0.4984162855456875,0.577,0.0,0.0024129625454545,0.002333922909587,1.0338655726557346,0.1728375649640835,0.0946820483961733,0.1211598105020671,1332,0.6998425996338985
0.1078970728578471,0.1035697296335396,0.5116396261607916,0.6,0.002,0.0024021187070707,0.0023150137225195,1.0376261201840054,0.1798643383365177,0.0926020174040731,0.1226026805643948,6719,0.8536529823717105
1.2968429266230403,1.268938486352256,0.652008306021218,0.971,0.0,0.0021953024646464,0.0015746002628212,1.3941966837431714,0.0553708769304368,0.0472014032849625,0.2501972523010257,811,0.0740321150776561
1.0392549624061975,1.0172455976443542,0.6424619878064809,0.935,0.0,0.0021392791313131,0.0016238336824688,1.3174250259796634,0.0978922828052145,0.0536444951945951,0.2307412908053231,3513,0.2432086454693869
0.0434427639575124,0.0439539879683929,0.5014662968820036,0.534,0.001,0.0024423327070707,0.0023960586141795,1.0193125880215548,0.1851386101101948,0.0952415499826686,0.1169610558405939,2706,0.9003240768261568
0.6428665165804559,0.6361436827203389,0.5380805859692922,0.882,0.0,0.0023517713131313,0.0019618812739448,1.1987327390115454,0.1080689940339063,0.0718294051627385,0.1688452595351046,1558,0.277497095345876
0.1812028637303809,0.1899465592928506,0.5298949023123964,0.642,0.001,0.0023844594747474,0.002242583230688,1.0632646503897571,0.1569242164555108,0.0904338239727148,0.1288181327543711,1963,0.6415195219436602
0.1939193370860689,0.1879348266584688,0.517095442053019,0.648,0.0,0.0023750456565656,0.0022340460900508,1.0631139917581518,0.152388362944711,0.0947564085937837,0.1298456862066333,677,0.3925262871504884
0.0563755098197335,0.0529504953744833,0.4915900263772507,0.545,0.0,0.0023976587878787,0.0023445653631868,1.0226453164947398,0.1762874113372931,0.097704037499897,0.118644009362157,746,0.6462015994528284
0.7186890319329995,0.7166470029586328,0.5957587699060222,0.87,0.0,0.002187321090909,0.0017860972989692,1.2246371416447717,0.1232900414174948,0.0697392752479102,0.1894854657695588,6019,0.3891684032679041
0.2118798187198827,0.2122154350308191,0.5215042862667819,0.652,0.003,0.0023777166464646,0.0022202166948104,1.0709389997932597,0.1537725426058513,0.0930760598178322,0.1321481143519573,1523,0.5355694930526911
0.460050887197546,0.441472065320051,0.5563148895136582,0.789,0.0,0.0023692829090909,0.0020764759694211,1.1410114752020863,0.122512952644944,0.0769438269135963,0.1512665516166104,952,0.2726686324550937
0.2968631096490943,0.2952272923476874,0.5213448454088893,0.719,0.0,0.0023796954343434,0.0021745951423555,1.094316541039316,0.1438443159512199,0.0879319992539103,0.1367326780148065,1343,0.4616831283243956
-0.0060535656384951,0.0034648128567675,0.4839454038322345,0.49,0.001,0.0024159826868686,0.0023981059827486,1.0074545096207688,0.1840543174477887,0.096513341763384,0.1145344057424858,638,0.7274589227303051
0.7661010361581886,0.7514717285457182,0.608476709404834,0.89,0.001,0.0022780127878787,0.0018427089713847,1.2362303669509869,0.1074588067586264,0.0674080751331181,0.186337046299654,2834,0.319724485601451
0.0093590392767627,-0.002666161243419,0.4893682254634782,0.506,0.001,0.0023645008484848,0.0023520788195394,1.0052812979064234,0.1816942583103403,0.098804362107476,0.1160412858791625,631,0.7368628562613331
0.5969144783162894,0.5819312043722115,0.5491069675774802,0.852,0.0,0.0023156313939393,0.0019594089798236,1.181800950074159,0.1024683082625239,0.0715848825976381,0.164149061396203,740,0.1698859781147104
0.8253185748517697,0.8195006615226277,0.6100117325138641,0.922,0.002,0.0022675665252525,0.00180550867078,1.255915610902525,0.0810992960910588,0.0627955240805323,0.1893211929518554,740,0.1231360800043914
1.0166707457989337,0.995782136702734,0.7420016477560364,0.903,0.001,0.0019812871111111,0.0015064576561061,1.3151960183416656,0.1131611000705173,0.0599525610616065,0.2499715295437424,7555,0.2923198697060514
0.0241106188169634,0.0318130115605354,0.4985655839543868,0.515,0.001,0.0023882862424242,0.0023532570222065,1.0148854204564528,0.1783448377750601,0.0971543948061754,0.1156785845525004,1252,0.7995148790018608
1.0723665325844984,1.0666282661011794,0.6452451491282409,0.941,0.0,0.002143058080808,0.0016051176433795,1.335140816405144,0.092234937366882,0.0561712573553301,0.2343335738101484,3203,0.2184290478866469
0.0282933095747165,0.0344498577890807,0.4986274220445554,0.526,0.0,0.002430475050505,0.0023900323972591,1.016921382861693,0.1812414640256665,0.0970494823865978,0.1160394097308779,1839,0.8455302182499319
0.1422032024462766,0.1442863906269118,0.4843500125614068,0.609,0.0,0.0024349962020202,0.0023199969403575,1.049568712640158,0.1670232693668567,0.0923781376181159,0.1232368203212128,1539,0.6897933978768803
